source_doc,gloss_zh,chinese,mongolian,n_chars,n_syl
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,王,莎勒壇,Soltan-,3,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,相合了,捏亦列主兀,neiležüġü,5,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,王,莎勒壇,Soltan,3,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,上馬了,秣驪剌主爲,morilažuγ̇ui,5,5
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,前,兀理荅,urida,3,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,殺了,乞都阿惕,kiduγ̇ad,4,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,城名,不合兒,Buqar,3,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,城名,薛米思加卜,Semiskab,5,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,城名,兀荅剌兒,Udarar,4,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河名,申,Šin,1,1
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河行,沐列捏,müren-e,3,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,被行時,迓步黑荅侖,jabuγdarun,5,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河裏,沐漣突兒,müren-dür,4,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,囘囘自的行,撒兒塔兀里顏,Sartaγ̇ul-jan,6,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,絕了也者,雪額罷者,süġebe-že,4,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河,沐漣,Müren,2,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,逃了,禿塔阿罷,dutaγ̇aba,4,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,城名行,巴惕客薛泥,Badkesen-i,5,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,擄掠着,倒里周,daγ̇uližu,3,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河名,額客豁羅罕,Eke-Γoroqan,5,5
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,河名,格溫豁羅罕,Geġün-Γoroqan,5,5
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,地名行,巴魯安客額里,Baruγ̇an-Keġer-i,6,6
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,種名,札里牙兒台,Žalijartai,5,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,人名行,巴剌冝,Bala-ji,3,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,王,莎兒壇,Soltan,3,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,人名,只兒豁阿歹,Žirγoγ̇adai,5,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,種行,台亦出兀荅察,Taičuγ̇ud-ača,6,5
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,邊,乞札阿兒,kižaγ̇ar,4,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,擄着,合兀勒周,qaγ̇ulžu,4,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,名行,篾力吉,Melig-i,3,3
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,敎驚了,歹亦只兀勒罷,daižiγ̇ulba,6,4
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,斬咱,抹闊里兀魯牙,mököriġülüje,6,6
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,卻,只也,žiči,2,2
c33_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_2.xhtml,斬,抹闊里兀侖,mököriġülün,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,管的行,篾迭古迭徹,medekü-dēče,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,削了,保兀勒罷,baγ̇ulba,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,地名行,巴魯剌客額列徹,Barula-Keġer-eče,7,7
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,河名,阿梅,Amui,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀籠格赤,Ürüṅgeči,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名行,拖雷冝,Tolui-ji,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,亦魯,Iru,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,亦薛不兒,Isebür,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀的剌兒,Udirar,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,完全了,不古惕罷,bügüdbe,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,誰的自的,客訥延,Kun-ü-ġen,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名自的行,斡歌歹余延,Öġödei-jüġen,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀都剌兒,Udurar,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀都兒,Udurar,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,等候,古里纒,küličen,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,地名,阿勒壇豁兒合訥,Altan-Γorqan-u,7,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,脊,你里溫,niriγ̇un,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,王的,莎勒塔訥,Soltan-u,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,過夏處,主撒郞,žusalaṅ,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,年,桓,Hon,1,1
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,別的每,不速惕,Busud,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,囘也者,保兀惕者,baγ̇ud-že,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,相合,捏亦列,neile,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,亦薛不兒,Isebür-,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,等,壇,tan,1,1
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,昔思田,Šisten,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,出黑扯連,Čuγčeren,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,破,額卜顚,ebden,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,破了,額卜迭額惕,ebdeġed,5,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,斡籠格赤,Örüṅgeči,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,出了,合兒合主兀,γarγažuγ̇u,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,失吉忽都忽,Šigi-Quduqu,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,不服,斡纒篾勒氊,öčen-melžen,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,王行,莎勒塔泥,Soltan-i,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎屈下着,朶羅亦惕荅兀勒周,doroiddaγ̇uižu,8,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,分着,忽必牙周,Qubijažu,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,要的每,阿卜渾,abqun,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎屈下了時,朶羅亦塔兀魯黑三突兒,doroitaγ̇uluγsan-dur,10,7
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,怒着,乞零剌周,kiliṅlažu,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,有,阿木,amui,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,不是自的行,不魯兀顏,buruγ̇u-γ̇an,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,怕了也者,阿余罷者,ajuba-že,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,後自的行,豁亦赤余安,Qoiči-juγ̇an,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,學者,速兒禿孩,surtuγai,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,懈怠恐,阿勒合撒兀澤,alγasaγ̇užai,6,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎拜規呵,阿兀勒札兀魯阿速,aγ̇ulžaγ̇uluγ̇asu,8,7
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,怒息着,札里剌周,žaliražu,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,兒子行,可兀的,Köġüd-i,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎拜見着,阿兀勒札兀勒周,aγ̇ulžaγ̇ulžu,7,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,引證着,斡兒乞惕抽,örkidčü,5,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,舊,合兀臣,qaγ̇učin,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,分折着,合荅勒周,qadalžu,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,入險直到,巴黑塔阿勒荅塔剌,baγtaγ̇aldatala,8,6
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,抹,阿兒臣,arčin,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,說着,巴荅兒乞周,badarkižu,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,恠責,赤馬里阿兒,čimali-γ̇ar,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎誨,雪余額兒,süjü-ġer,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,宣諭,都兀勒罕,duγ̇ulγan,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,晃孩,Qoṅγai,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,帶弓箭的,豁兒赤,qorči,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,晃塔合兒,Qoṅtaγar,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,搠兒馬罕,Sormaqan,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,調習裏,保里牙突兒,bolija-dur,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,征進,阿牙闌,ajalan,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,學,速侖,surun,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,退後,升塔侖,šiṅtalun,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,頻煩,篾捏,mene,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,恠責有,董豁都木,doṅγodumu,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,落處,升格古額徹,šiṅgekü-eče,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,出處行,兀兒忽忽荅,urγuqu-da,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,西番每,脫孛都惕,Töbödüd,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,狗每自的行,那豁的顏,nogod-jan,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,唆着,禿乞兒抽,tukirču,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人煙,斡兒罕,orγan,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,你行,馬荅,čima-da,2,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,將來咱,阿卜赤剌速孩,abčirasuγai,6,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,那箇,阿里,Ali,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,西,訶羅捏,höröne,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種名,巴黑塔惕,Baγtad,4,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,合里伯,Qaliba,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,征進咱,阿牙剌速孩,ajalasuγai,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,解釋着,莎斡剌周,soγ̇oražu,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,阿荅兒吉歹,Adargidai,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,朶籠吉兒歹,Doluṅgirdai,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種名,斡帖格歹,Ötegedei,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,搠兒馬合泥,Sormaqan-i,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,王行,莎勒壇突兒,Soltan-dur,5,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,敎征進了,阿牙剌兀勒罷,ajalaγ̇ulba,6,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,欣都思,Hindus,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,阿魯,Aru,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,馬魯,Maru,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,馬荅撒里,Madasari,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,阿卜禿,Abtu,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,行,朶兒伯朶黑失泥,Dörbe-Doγšin-i,7,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,勇士行,把阿禿里,baγ̇atur-i,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,迤北,兀篾克石,ümegši,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,康鄰,Qaṅlin,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,乞卜察兀惕,Kibčaγ̇ud,5,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,巴只吉惕,Bažigid,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,斡魯速惕,Orusud,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,馬札剌惕,Mažarad,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,阿速惕,Asud,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,撒速惕,Sasud,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,薛兒客速惕,Serkesüd,5,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,客失米兒,Kešimir,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,孛剌兒,Bolar,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種,剌剌勒,Raral,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,河名,亦的勒,Idil,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,河名,札牙黑,Žajaγ,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,水有的,兀速壇,usutan,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,河每,沐洌惕,müred,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,乞瓦綿,Kiwamen,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,客兒綿,Kermen,3,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城每,巴剌合惕,Balaγad,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城每裏,巴剌合惕圖兒,balaγad-tur,6,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,鎭守官名,荅魯合臣,daruγačin,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,牙剌哇赤,Jalawači,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名,馬思忽惕,Masqud,4,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,姓,忽魯木石,Qurumši,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城的,巴剌合速訥,balaγasun-u,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,體例,劣,töre,1,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,姓行,忽魯木石冝,Qurumši-ji,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,鎭守的,荅魯合思,daruγas-,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,薛米思堅,Semisgen,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀丹,Udan,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,乞思合兒,Kisqar,4,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,兀里羊,Urijaṅ,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城名,古先鄰鄰勒,Küsen-Daril,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,城行,巴剌合的,balaγad-i,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,人名行,牙剌哇赤冝,Jalawači-ji,5,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,能的,赤荅忽因,čidaqu-jin,4,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,鎭守的一同,荅魯合思魯阿,daruγas-luγ̇a,6,5
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,年,桓惕,hod,2,1
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,種的,欣都孫,Hindus-un,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,失着,札卜合周,žabqažu,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,中,敦荅,dumda,2,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,羯股,薛兒客昔,serkes-i,4,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,第七,朶羅都阿兒,dolodiγ̇ar,5,4
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,河名的,禿剌因,Tula-jin,3,3
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,林行,屯,Tün-e,1,2
c34_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_yi_3.xhtml,宮裏,斡兒朶思突兒,ordos-tur,6,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,種名,唐兀勒,Taṅγ̇ud,3,2
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,新,失你,šini,2,2
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,數着,脫兀剌周,toγ̇ulažu,4,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,娘子內,合敦荅察,Qatun-dāča,4,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,娘子行,合敦泥,Qatun-i,3,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,地名的,阿兒不合因,Arbuqa-jin,5,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,野馬行,忽剌的,qulad-i,3,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,馬名行,勺莎禿冝,Žosotu-Boro-ji,4,6
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,野馬每,忽剌惕,Qulad,3,2
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,馬名,勺莎禿,Žosotu-Boro,3,5
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,馬行,秣驪納察,morin-ača,4,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,肌膚自的行,馬里牙班,marija-ban,4,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,疼着,額別惕抽,ebedčü,4,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,地名,搠斡兒合惕,Soγ̇oroqad,5,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,共說話,客列列勒都惕坤,keleleldüdkün,7,5
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,肌膚,馬里牙,marija,3,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,衆呵,忽剌阿速,quraγ̇asu,4,4
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,,扯兒必,Čerbi,3,2
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,營盤有的,嫩禿黑壇,nutuγtan,4,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,築了的,那都克先,Nödügsen,4,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,城自的行,巴剌合速班,balaγasu-ban,5,5
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,擡着,兀兀兒抽,üġürčü,4,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,營盤自的行,嫩禿吉顏,nutug-jan,4,3
c35_yin_yi_meng_wen_yuan_chao_mi_shi_xu_ji_juan_er_1.xhtml,肌膚,馬剌阿,maraγ̇a,3,3
